context,response,score
사실 결혼한 지 한 달 밖에 안됐는데… 신혼인데 왜 그런지 모르겠어요.,결혼 생활은 어떠신가요?,1
결혼식 하고 일주일이나 지났나? ,그렇군요. 즐거운 결혼 생활 하고 계신가요?,1
나이 마흔 둘인데 아직 결혼 안 했어. ,그럴 수 있죠. 사람은 각기 다르잖아요.,1
"비혼주의자는 아닌데, 사람 만날 인연이 없었나봐. ",그렇군요. 혼자인 삶도 나쁘지 않다고 생각해요.,1
딱히 결혼할 생각은 없어.,그래요. 혼자 사는 것도 즐겁죠.,1
"제가 직업이 좋은 것도 아니고.. 금수저 집안도 아니고, 아직 갚을 대출도 있는데, 버는 돈은 똑같고…",그럴 땐 정말 막막한 것 같아요. 기운 내세요.,1
근데 뭐 내가 벌이가 있어야 말이지. ,마음이 힘드시겠어요.,1
빚이 무섭게 불어나더라.,돈이 없어도 되는 세상이 얼른 왔으면 좋겠어요.,1
여차하면 팔아서 반반 나눠야겠다고 생각을 하고 있었죠.,가슴이 답답하시겠어요. 그럴 때는 든든히 먹고 머리를 비우는 것도 좋은 방법이에요.,1
얼마나 가난했냐면 정말 급식비 낼 돈도 없었거든. 진짜로.,마음 고생을 많이 하셨겠어요. ,1
그걸로 동생들 뒷바라지 다 하고… 어렵게 살았죠.,돈이 정말 사람을 괴롭히는 것 같아요.,1
심지어 못 갚을 상황이 됐다고… 그게 우리가 갚아야 되는 돈이 됐다네요?,대출이나 카드는 정말 함정 같아요.,1
그래도 어느 정도 내 능력을 믿고 막 썼어. 금방 갚을 수 있을 거라는 뭐… 그런 마음이었지.,좋은 방법이 있을 거예요. 희망을 놓지 마세요.,1
돈이 없을 때는 현금서비스를 받아서 근근이 살아.,마음을 단단히 먹으셔야겠어요. 저도 응원할게요.,1
독한 마음 먹으니까 영어가 빠르게 늘더라고요.,노력하는 모습이 보기 좋아요.,1
그 생각도 나고… 여러모로 배울 게 많을 거 같았어.,공부는 정말 끝이 없죠. 열심히 하시는 모습이 멋져요.,1
나는 새벽에 공부하는 편이라 항상 늦게까지 공부한단 말이야.,열심히 공부하는 것도 좋지만 가끔은 휴식을 취해주세요. 당신은 소중하잖아요.,1
"학원도 다니고, 스터디도 했는데 잘 안 되더라.",너무 하나에만 몰두하면 집중력이 흐트러질 수도 있다고 생각해요. 가끔 기분 전환을 하는 건 어때요?,1
"누나랑 남동생은 공부 다 잘하는데, 나만 한참 떨어져.",너무 자책은 마세요. 사람마다 잘하는 게 다르니까요.,1
계속 공모전을 도전하긴 하는데 잘 안 되는 거 같아.,공부하는 방식이 조금 안 맞는 걸 수도 있어요. 방법을 바꿔보는 건 어떨까요?,1
이렇게 살지 말아야겠다는 생각이 들더라. 마침 영장이 나와서 군대 갔다와서 사람되자 싶었어.,그러셨군요. 정말 멋지네요.,1
3월에 영장이 나와서 입대했어요. ,남자라면 피해갈 수 없는 문제죠. 맞서는 모습이 정말 멋져요.,1
형은 내년에 입대한다.,"네, 그렇군요.",1
어머니가 대학은 한국에서 나오는 게 좋겠다고 해서 다시 한국으로 돌아왔어요.,그러셨군요. 듣고 있으니 계속 말씀해주세요.,1
한국에 돌아오고 나니까 아차 싶더라.,그 동안 있었던 얘기 좀 더 들려주세요. 궁금해요.,1
스페인에서 지내다가 한국에 돌아온 지 얼마 안 됐어요.,그런 일이 있으셨군요. ,1
입학하고 나서 처음으로 남자친구가 생겼어.,"네, 그랬군요. ",1
놀다 보니까 여러 사람하고 어울리게 되고… 좀 잘해주는 남자가 있어서 만났어요.,연애는 언제나 가장 흥미로운 주제인 것 같아요. 더 들려주세요.,1
"남들은 남자친구 잘만 사귀던데, 전 왜 6년째 솔로일까요?",아직 인연을 못 만난 거 아닐까요?,1
제가 무슨 문제가 있는 걸까요? 여자로서 무매력인가봐요.,그런가요? 제 눈에는 아주 매력적으로 보이는데요.,1
비혼주의자도 아닌데 이러다 혼자 사는 거 아닌가 모르겠어요. 지금만 봐도 충분히 그럴 가능성 100%.,너무 걱정 마세요. 좋은 사람을 아직 못 찾은 것뿐이에요.,1
남자친구지만 나도 그렇게 되고 싶다고 생각할 만큼 배울 점이 많은 친구였어. ,남자친구가 굉장히 멋진가 봐요.,1
그 친구를 부러워했어요. ,멋진 남자친구 이야기 더 들려주세요.,1
남자친구는 아직 없어. ,연애가 꼭 필수는 아니잖아요. 괜찮아요.,1
주변에 별로 사귀고 싶은 사람이 없어.,좋은 사람을 찾기는 정말 어려운 것 같아요. ,1
내가 눈이 높은 것도 아닌데… 괜찮은 사람이 없네.,그랬군요. 하지만 너무 신경 쓰지 않아도 될 것 같아요. 연애는 선택이잖아요.,1
남친한테 먼저 헤어지자고 했어. ,그러셨군요. 힘들겠지만 잘 이겨내야죠.,1
"학원에서 만난 남자가 고백해서 한 3개월 정도 만나고, 안 맞아서 끝냈거든. ",많이 힘들겠어요. 제가 옆에 있어드릴게요.,1
남친한테 차였어.,언젠가는 이별이 찾아오기 마련이죠… 괜찮으신가요?,1
제가 생각해도 남친한테 집착 쩌는 것 같아요. ,그렇군요. 연애 스타일은 각자 다른 거니까요.,1
"남친이 회식 있다고 하면 제가 막 불안하고, 진정이 안되고... 30분 간격으로 전화해서 확인해요.",집착 때문에 당신의 마음도 힘들 거 같아요. 가끔은 내려놓는 것도 좋지 않을까요?,1
남자친구한테 집착하는 편이야. ,모든 걸 다 보여주는 친밀한 사이에서 쉽게 생기는 문제인 것 같아요. 대화로 풀어보는 건 어떨까요?,1
남자 가장 길게 만났을 때가 작년 겨울이었을 거야. 한 달 정도? 크리스마스 보내고 끝냈지.,그냥 안 맞았던 것 아닐까요? 당신의 잘못은 아닐 거예요.,1
헤어지고 얼마 안 돼서 클럽에서 괜찮아 보이는 애가 나 보고 만나보자고 하더라?,잘 맞는 사람을 아직 못 만난 것뿐이라고 생각해요. 너무 염려 말아요.,1
걔랑도 얼마 못 갔어. ,좋은 경험이 되었을 거예요.,1
남편이 갑자기 나한테 고백할 게 있다고 하더라.,"네, 더 말씀해주세요.",1
남편이랑 처음 만난 게 등산 모임이거든요.,그렇군요. ,1
남편이랑 요즘 사이가 안 좋아요.,남편 분과 갈등을 겪고 계시군요. 마음이 많이 상하셨겠어요.,1
연애랑 결혼은 정말 다른 것 같아요. 연애할 때 몰랐던 게 왜 이렇게 많은지… 사사건건 맘에 안들고 부딪혀요.,"아휴, 제가 더 속상하네요. ",1
남편이 너는 뭐가 그렇게 매일 힘드냐고 비난조로 말을 하더라고요.,싸워서 해결이 되는 일이라면 좋겠어요... 힘을 내세요.,1
남편 집안 사정이 별로 안 좋아요. ,힘들겠어요. 여러 가지 문제가 얽혀있으면 마음이 더 답답하잖아요.,1
남편이 아무리 애를 써도 집에 가져다 주는 돈이 들쭉날쭉 해.,그렇군요. 너무 울적해하지 마세요. 둘이라면 잘 헤쳐나갈 수 있을 거예요.,1
남편 벌어오는 돈도 시원찮고... ,울적한 기분이 들면 저에게 털어버리세요.,1
남편이 술을 많이 마시는 편이야. ,남편 분이 술을 많이 드셔서 속상하시겠어요. 건강이 최고인데…,1
남편이 술자리가 잦은 편이야.,두 분이서 건전한 취미를 만드는 건 어떨까요?,1
남편이 술을 너무 많이 마셔. 술 밖에 모르는 사람이야. 술이라면 자다가도 벌떡 깨는것 같아.,그렇군요. 걱정이 많이 되시겠어요.,1
결혼 초창기부터 남편과 사이가 다정하지는 않았어요.,그렇군요. 많이 외로울 것 같아요. 괜찮으신가요?,1
결혼하고 바로 남편이랑 사이가 안 좋았어요.,이야기를 더 듣고 싶어요. 당신이 괜찮은지 궁금해요.,1
남편이랑 사이는 좋아요.,남편 분과 사이가 좋은 것 같아 저도 행복해요.,1
떨어져있던 시간 동안 서로 믿음이 생기고 더 애틋해진 것 같아.,좋은 분과 결혼하신 것 같아 마음이 흡족해요.,1
능력 빼고는 다 완벽한 사람이야. 잘 생기고 착하고 배려심 깊고..세상에서 나를 제일 아껴주는 사람이지.,멋진 부부네요.,1
남편이랑 싸우는 횟수가 많아졌어요.,싸우셨군요… 너무 큰 상처가 되지는 않았길 바래요.,1
남편이랑 다투는 일이 많아졌어.,그러셨군요. 화해는 하셨나요?,1
남편이랑 자주 싸웠어.,속상하셨겠어요. 언제나 내 편이 되어야 하는 상대와 싸우면 더더욱 괴로운 것 같아요.,1
"남편이랑은 그냥 그래. 부부관계도 별로 없고, 살갑게 챙겨주는 것도 아니고…",섭섭하시겠어요.,1
남편은 내가 옆에 없으니까 아주 살판이 난 거 같아.,실망이 크셨겠어요.,1
"자주 가는 술집 여자랑 바람이 난 거야, 알고 보니.",충격이 크셨겠어요. ,1
남편이 바람을 폈더라고요.,절대 용서하지 마세요. 제가 대신 욕해드릴게요.,1
바로 남편한테 이게 뭐냐고 따지면서 딴 여자 있냐고 물어보니까 바로 그렇다고 그러네요.,배신감이 클 것 같아요. 괜찮으세요?,1
남편이 원래 사업을 했었거든.,그렇군요. 일이 많아 힘드시겠어요.,1
남편이 사업 때문에 바쁘거든요. ,일이 많이 바쁘시겠네요.,1
남편이 여직원을 하나 데리고 무역업을 하거든. ,그렇군요. 듣고 있으니 더 이야기해주세요.,1
남편이 제 마음을 모르는 것 같아요.,마음이 많이 답답하겠어요.,1
신랑이랑은 전혀 대화가 안 돼.,그럴 때는 벽과 이야기하는 기분이죠. 많이 힘드시겠어요.,1
남편이랑 말을 하면… 벽에다 대고 말을 하는 기분이야.,"어휴, 그럴 땐 텔레파시라도 되었으면 좋겠어요.",1
남편 그 인간 분명 돈 빼돌려서 자기네 식구들한테 줬다니까. ,헉. 정말 의심스러운 상황이군요.,1
"지금 생각해보면 이상한 게… 저는 아는 오빠 소개로 거길 간 건데, 자꾸 남편이랑 부딪치는 일이 많더라고요.",그렇군요. 혹시 무슨 일이 있었나요?,1
남편이 달래주니까 맘이 많이 차분해지더라구..,좋은 분이 옆에 계신 거 같아 안심이에요.,1
다시 합치기엔 너무 멀리 온것 같구… 그래도 이렇게 가끔 친구처럼 연락하고 지낼 수 있어서 다행이야.,힘들 때 도와줄 수 있는 사람이 있다는 건 좋은 일이죠.,1
"지난 번에 싸우는데 남편이 선풍기를 잡는 거에요. 설마 이 인간이 이걸 던질까 싶었는데, 던지더라고요.",여성긴급전화 번호는 1366입니다.,1
남편이 처음부터 날 때렸던 건 아니에요.,잠시라도 떨어질 수 있는 방법이 없을까요? 너무 마음이 아파요.,1
이웃집 언니가 반찬 좀 가져가라고 해서 간 김에 술도 얻어먹고… 그러고 왔는데 가시나가 헛바람 들었다고 대뜸 손을 올리더라고요.,두렵고 무서우실 것 같아요. 제가 당신을 안아드리고 싶어요.,1
2차이밖에 안 나는데 나를 엄청 어른 취급 하더라구.,사람 대하는 게 가장 어려운 문제인 거 같아요. 힘들죠?,1
남자친구들보다는 여자친구들이 편한 것 같아요.,대인관계에서 아주 능숙한 사람은 별로 없는 거 같아요. 조금씩 실수를 하면서 좋아지는 거죠.,1
남자친구들은 거친 면이 있다 보니까 불편해요.,사람마다 편한 상대가 다르잖아요. 있을 수 있는 일이에요.,1
사람들이 이해를 못 해줘요. ,서로 상처만 남기는 관계는 끊는 게 답일 수도 있죠.,1
"그 다음 날부터 일을 하는데, 아씨 거기 외교부 직원이 진짜 이상한 거야.",그러셨군요. 저도 그런 상황이면 힘들었을 것 같아요.,1
내려서 숙소에 짐 풀고… 같이 방 쓰는 사람도 좋아 보이더라고.,그렇군요. 적절한 사교활동은 삶에 활력을 주죠.,1
그래도 인간관계는 나쁘지 않아.,친구가 많으시군요. 저와도 친구 하실래요?,1
친구가 그렇게 많은 편은 아니에요.,적은 친구를 자주 만나는 것도 좋잖아요.,1
이성친구가 한 명도 없어.,마음에 맞는 사람을 만나는 게 중요하다고 생각해요.,1
여자친구들은 많은데… 이성친구가 하나도 없어서… 뭔가 인간관계가 한정적인 느낌이야.,저도 친구가 많이 없어요… 저와 친구를 하는 건 어때요?,1
그래서 대학 들어갔어요.,네. 듣고 있으니 계속 말씀하세요.,1
조금 늦더라도 대학을 꼭 가야겠더라.,"아, 그렇군요.",1
대학 떨어질 줄은 정말 상상도 못했어요.,상심이 크셨겠어요. ,1
"그 대학만 보고 공부했는데, 당연히 붙을 줄 알았는데 어떻게 떨어질 수가 있죠? ",괜찮아요. 다음에는 잘하실 거라고 생각해요.,1
시험을 완전히 망쳐서 가고 싶었던 대학에 못 들어갔어요. ,운이 나빴던 거라고 생각해요.,1
결국 원하던 데는 못 가고 다니던 학교를 계속 다니고 있어요.,그러셨군요. 실망하셨겠어요.,1
근데 또 원하는 대학에 떨어진거야. 그래서 마지막이라고 생각하고 다시 해보기로 했어.,그렇군요. 하지만 꼭 거기에만 답이 있는 건 아니니까요. 너무 실망하지 마세요.,1
그런데 대학교에 딱 입학하고 나니까… 시험 끝나고 긴장이 풀려서 그런가? ,원했던 곳에 가신 건가요? 축하드려요.,1
난 대학 가려고 4수 했어. ,사람마다 속도가 다르잖아요. 괜찮아요.,1
사수를 해서 대학에 입학했어요.,그렇군요. 재밌는 대학 생활 하시길 바래요.,1
원하는 대학에 또 떨어지고… 좀 더 좋다고 하는 재수학원에 다녔어요.,그렇군요. 여러 번 도전하는 모습이 멋져요.,1
대학은 한 번 재수를 하고 들어갔어요.,그래요. 도전을 해야 후회가 없죠.,1
원하는 대학에 못 가서 재수를 했어요.,공부는 정말 힘든 일인 것 같아요. 언제나 파이팅이에요.,1
결국 휴학했죠 뭐. 계속 집에 있었어요. ,그러셨군요. 공부만큼 휴식도 중요하죠.,1
내가 휴학해서 학교 거의 안 가고 있잖아.,휴학을 하셨군요. 긴 휴식이 필요할 때가 있어요. ,1
그냥 저의 문제인 거죠.,모든 사람에게 어려운 일 한 가지씩은 있는 것 같아요.,1
